"theta","vectors:0","vectors:1","vectors:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.14978,0.0010414,0.1492,0.9887,1,0.60939,0.60939,0,0
0.15035,0.0010575,0.14976,0.98862,1,0.61039,0.61039,0,0
0.15091,0.0010735,0.15032,0.98854,1,0.61139,0.61139,0,0
0.15147,0.0010896,0.15087,0.98846,1,0.61239,0.61239,0,0
0.15203,0.0011056,0.15143,0.98838,1,0.61339,0.61339,0,0
0.1526,0.0011217,0.15199,0.98829,1,0.61439,0.61439,0,0
0.15316,0.0011377,0.15254,0.98821,1,0.61538,0.61538,0,0
0.15372,0.0011538,0.1531,0.98813,1,0.61638,0.61638,0,0
0.15428,0.0011698,0.15366,0.98805,1,0.61738,0.61738,0,0
0.15485,0.0011859,0.15421,0.98797,1,0.61838,0.61838,0,0
0.15541,0.0012019,0.15477,0.98789,1,0.61938,0.61938,0,0
0.15597,0.001218,0.15533,0.98781,1,0.62038,0.62038,0,0
0.15653,0.001234,0.15588,0.98772,1,0.62138,0.62138,0,0
0.1571,0.0012501,0.15644,0.98764,1,0.62238,0.62238,0,0
0.15766,0.0012661,0.157,0.98756,1,0.62338,0.62338,0,0
0.15822,0.0012822,0.15755,0.98748,1,0.62437,0.62437,0,0
0.15878,0.0012982,0.15811,0.9874,1,0.62537,0.62537,0,0
0.15935,0.0013143,0.15866,0.98732,1,0.62637,0.62637,0,0
0.15991,0.0013303,0.15922,0.98724,1,0.62737,0.62737,0,0
0.16051,0.0013475,0.15981,0.98714,1,0.62837,0.62837,0,0
0.16119,0.0013639,0.16049,0.98702,1,0.62937,0.62937,0,0
0.16188,0.0013803,0.16116,0.9869,1,0.63037,0.63037,0,0
0.16256,0.0013967,0.16183,0.98678,1,0.63137,0.63137,0,0
0.16325,0.0014131,0.16251,0.98666,1,0.63237,0.63237,0,0
0.16393,0.0014295,0.16318,0.98653,1,0.63337,0.63337,0,0
0.16462,0.001446,0.16385,0.98641,1,0.63437,0.63437,0,0
0.1653,0.0014624,0.16453,0.98629,1,0.63536,0.63536,0,0
0.16598,0.0014788,0.1652,0.98617,1,0.63636,0.63636,0,0
0.16667,0.0014952,0.16587,0.98605,1,0.63736,0.63736,0,0
0.16735,0.0015116,0.16655,0.98592,1,0.63836,0.63836,0,0
0.16804,0.001528,0.16722,0.9858,1,0.63936,0.63936,0,0
0.16872,0.0015445,0.1679,0.98568,1,0.64036,0.64036,0,0
0.16941,0.0015609,0.16857,0.98556,1,0.64136,0.64136,0,0
0.17009,0.0015773,0.16924,0.98544,1,0.64236,0.64236,0,0
0.17078,0.0015937,0.16992,0.98531,1,0.64336,0.64336,0,0
0.17146,0.0016101,0.17059,0.98519,1,0.64435,0.64435,0,0
0.17215,0.0016266,0.17126,0.98507,1,0.64535,0.64535,0,0
0.17283,0.001643,0.17194,0.98495,1,0.64635,0.64635,0,0
0.17352,0.0016594,0.17261,0.98483,1,0.64735,0.64735,0,0
0.1742,0.0016758,0.17328,0.9847,1,0.64835,0.64835,0,0
0.17489,0.0016922,0.17396,0.98458,1,0.64935,0.64935,0,0
0.17557,0.0017086,0.17463,0.98446,1,0.65035,0.65035,0,0
0.17626,0.0017251,0.1753,0.98434,1,0.65135,0.65135,0,0
0.17694,0.0017415,0.17598,0.98422,1,0.65235,0.65235,0,0
0.17762,0.0017579,0.17665,0.98409,1,0.65335,0.65335,0,0
0.17831,0.0017743,0.17733,0.98397,1,0.65435,0.65435,0,0
0.17899,0.0017907,0.178,0.98385,1,0.65534,0.65534,0,0
0.17968,0.0018071,0.17867,0.98373,1,0.65634,0.65634,0,0
0.18036,0.0018236,0.17935,0.98361,1,0.65734,0.65734,0,0
0.18105,0.00184,0.18002,0.98349,1,0.65834,0.65834,0,0
0.18173,0.0018564,0.18069,0.98336,1,0.65934,0.65934,0,0
0.18242,0.0018728,0.18137,0.98324,1,0.66034,0.66034,0,0
0.1831,0.0018892,0.18204,0.98312,1,0.66134,0.66134,0,0
0.18379,0.0019056,0.18271,0.983,1,0.66234,0.66234,0,0
0.18447,0.0019221,0.18339,0.98288,1,0.66334,0.66334,0,0
0.18516,0.0019385,0.18406,0.98275,1,0.66434,0.66434,0,0
0.18584,0.0019549,0.18474,0.98263,1,0.66533,0.66533,0,0
0.18653,0.0019713,0.18541,0.98251,1,0.66633,0.66633,0,0
0.18721,0.0019877,0.18608,0.98239,1,0.66733,0.66733,0,0
0.1879,0.0020041,0.18676,0.98227,1,0.66833,0.66833,0,0
0.18858,0.0020206,0.18743,0.98214,1,0.66933,0.66933,0,0
0.18926,0.002037,0.1881,0.98202,1,0.67033,0.67033,0,0
0.18995,0.0020534,0.18878,0.9819,1,0.67133,0.67133,0,0
0.19063,0.0020698,0.18945,0.98178,1,0.67233,0.67233,0,0
0.19132,0.0020862,0.19012,0.98166,1,0.67333,0.67333,0,0
0.192,0.0021026,0.1908,0.98153,1,0.67432,0.67432,0,0
0.19269,0.0021191,0.19147,0.98141,1,0.67532,0.67532,0,0
0.19337,0.0021355,0.19214,0.98129,1,0.67632,0.67632,0,0
0.19406,0.0021519,0.19282,0.98117,1,0.67732,0.67732,0,0
0.19474,0.0021683,0.19349,0.98105,1,0.67832,0.67832,0,0
0.19543,0.0021847,0.19417,0.98093,1,0.67932,0.67932,0,0
0.19611,0.0022012,0.19484,0.9808,1,0.68032,0.68032,0,0
0.1968,0.0022176,0.19551,0.98068,1,0.68132,0.68132,0,0
0.19748,0.002234,0.19619,0.98056,1,0.68232,0.68232,0,0
0.19827,0.0022574,0.19696,0.9804,1,0.68332,0.68332,0,0
0.19911,0.002281,0.19778,0.98021,1,0.68432,0.68432,0,0
0.19995,0.0023046,0.1986,0.98003,1,0.68531,0.68531,0,0
0.20079,0.0023282,0.19942,0.97984,1,0.68631,0.68631,0,0
0.20163,0.0023517,0.20024,0.97966,1,0.68731,0.68731,0,0
0.20247,0.0023753,0.20106,0.97948,1,0.68831,0.68831,0,0
0.20331,0.0023989,0.20188,0.97929,1,0.68931,0.68931,0,0
0.20415,0.0024225,0.2027,0.97911,1,0.69031,0.69031,0,0
0.205,0.0024461,0.20352,0.97892,1,0.69131,0.69131,0,0
0.20584,0.0024697,0.20434,0.97874,1,0.69231,0.69231,0,0
0.20668,0.0024933,0.20516,0.97855,1,0.69331,0.69331,0,0
0.20752,0.0025169,0.20598,0.97837,1,0.69431,0.69431,0,0
0.20836,0.0025405,0.2068,0.97819,1,0.6953,0.6953,0,0
0.2092,0.0025641,0.20762,0.978,1,0.6963,0.6963,0,0
0.21004,0.0025877,0.20844,0.97782,1,0.6973,0.6973,0,0
0.21088,0.0026112,0.20926,0.97763,1,0.6983,0.6983,0,0
0.21172,0.0026348,0.21008,0.97745,1,0.6993,0.6993,0,0
0.21256,0.0026584,0.2109,0.97726,1,0.7003,0.7003,0,0
0.2134,0.002682,0.21172,0.97708,1,0.7013,0.7013,0,0
0.21425,0.0027056,0.21254,0.9769,1,0.7023,0.7023,0,0
0.21509,0.0027292,0.21336,0.97671,1,0.7033,0.7033,0,0
0.21593,0.0027528,0.21418,0.97653,1,0.70429,0.70429,0,0
0.21677,0.0027764,0.215,0.97634,1,0.70529,0.70529,0,0
0.21761,0.0028,0.21582,0.97616,1,0.70629,0.70629,0,0
0.21845,0.0028236,0.21664,0.97597,1,0.70729,0.70729,0,0
0.21929,0.0028472,0.21746,0.97579,1,0.70829,0.70829,0,0
0.22013,0.0028707,0.21828,0.97561,1,0.70929,0.70929,0,0
0.22097,0.0028943,0.2191,0.97542,1,0.71029,0.71029,0,0
0.22181,0.0029179,0.21992,0.97524,1,0.71129,0.71129,0,0
0.22265,0.0029415,0.22074,0.97505,1,0.71229,0.71229,0,0
0.2235,0.0029651,0.22156,0.97487,1,0.71329,0.71329,0,0
0.22434,0.0029887,0.22238,0.97468,1,0.71429,0.71429,0,0
0.22518,0.0030123,0.2232,0.9745,1,0.71528,0.71528,0,0
0.22602,0.0030359,0.22402,0.97432,1,0.71628,0.71628,0,0
0.22686,0.0030595,0.22484,0.97413,1,0.71728,0.71728,0,0
0.2277,0.0030831,0.22566,0.97395,1,0.71828,0.71828,0,0
0.22854,0.0031066,0.22648,0.97376,1,0.71928,0.71928,0,0
0.22938,0.0031302,0.2273,0.97358,1,0.72028,0.72028,0,0
0.23022,0.0031538,0.22812,0.97339,1,0.72128,0.72128,0,0
0.23106,0.0031774,0.22894,0.97321,1,0.72228,0.72228,0,0
0.2319,0.003201,0.22976,0.97303,1,0.72328,0.72328,0,0
0.23275,0.0032246,0.23058,0.97284,1,0.72427,0.72427,0,0
0.23359,0.0032482,0.2314,0.97266,1,0.72527,0.72527,0,0
0.23443,0.0032718,0.23222,0.97247,1,0.72627,0.72627,0,0
0.23527,0.0032954,0.23304,0.97229,1,0.72727,0.72727,0,0
0.23611,0.003319,0.23386,0.9721,1,0.72827,0.72827,0,0
0.23695,0.0033426,0.23468,0.97192,1,0.72927,0.72927,0,0
0.23779,0.0033661,0.2355,0.97174,1,0.73027,0.73027,0,0
0.23863,0.0033897,0.23632,0.97155,1,0.73127,0.73127,0,0
0.23947,0.0034133,0.23714,0.97137,1,0.73227,0.73227,0,0
0.24031,0.0034369,0.23796,0.97118,1,0.73327,0.73327,0,0
0.24115,0.0034605,0.23878,0.971,1,0.73427,0.73427,0,0
0.242,0.0034841,0.2396,0.97081,1,0.73526,0.73526,0,0
0.24284,0.0035077,0.24042,0.97063,1,0.73626,0.73626,0,0
0.24368,0.0035313,0.24124,0.97045,1,0.73726,0.73726,0,0
0.24458,0.003559,0.24212,0.97023,1,0.73826,0.73826,0,0
0.24562,0.0035915,0.24312,0.96995,1,0.73926,0.73926,0,0
0.24665,0.0036239,0.24411,0.96967,1,0.74026,0.74026,0,0
0.24769,0.0036563,0.24511,0.96939,1,0.74126,0.74126,0,0
0.24872,0.0036888,0.2461,0.96911,1,0.74226,0.74226,0,0
0.24975,0.0037212,0.2471,0.96883,1,0.74326,0.74326,0,0
0.25079,0.0037537,0.24809,0.96856,1,0.74426,0.74426,0,0
0.25182,0.0037861,0.24909,0.96828,1,0.74525,0.74525,0,0
0.25285,0.0038185,0.25008,0.968,1,0.74625,0.74625,0,0
0.25389,0.003851,0.25108,0.96772,1,0.74725,0.74725,0,0
0.25492,0.0038834,0.25207,0.96744,1,0.74825,0.74825,0,0
0.25595,0.0039159,0.25307,0.96716,1,0.74925,0.74925,0,0
0.25699,0.0039483,0.25406,0.96688,1,0.75025,0.75025,0,0
0.25802,0.0039807,0.25506,0.9666,1,0.75125,0.75125,0,0
0.25906,0.0040132,0.25605,0.96633,1,0.75225,0.75225,0,0
0.26009,0.0040456,0.25705,0.96605,1,0.75325,0.75325,0,0
0.26112,0.004078,0.25804,0.96577,1,0.75424,0.75424,0,0
0.26216,0.0041105,0.25904,0.96549,1,0.75524,0.75524,0,0
0.26319,0.0041429,0.26003,0.96521,1,0.75624,0.75624,0,0
0.26422,0.0041754,0.26102,0.96493,1,0.75724,0.75724,0,0
0.26526,0.0042078,0.26202,0.96465,1,0.75824,0.75824,0,0
0.26629,0.0042402,0.26301,0.96437,1,0.75924,0.75924,0,0
0.26732,0.0042726,0.26401,0.9641,1,0.76024,0.76024,0,0
0.26836,0.0043051,0.265,0.96382,1,0.76124,0.76124,0,0
0.26939,0.0043375,0.266,0.96354,1,0.76224,0.76224,0,0
0.27042,0.0043699,0.26699,0.96326,1,0.76324,0.76324,0,0
0.27146,0.0044023,0.26799,0.96298,1,0.76424,0.76424,0,0
0.27249,0.0044348,0.26898,0.9627,1,0.76523,0.76523,0,0
0.27353,0.0044672,0.26998,0.96242,1,0.76623,0.76623,0,0
0.27456,0.0044996,0.27097,0.96214,1,0.76723,0.76723,0,0
0.27559,0.004532,0.27197,0.96186,1,0.76823,0.76823,0,0
0.27663,0.0045645,0.27296,0.96159,1,0.76923,0.76923,0,0
0.27766,0.0045969,0.27396,0.96131,1,0.77023,0.77023,0,0
0.27869,0.0046293,0.27495,0.96103,1,0.77123,0.77123,0,0
0.27973,0.0046617,0.27595,0.96075,1,0.77223,0.77223,0,0
0.28076,0.0046942,0.27694,0.96047,1,0.77323,0.77323,0,0
0.28179,0.0047266,0.27794,0.96019,1,0.77422,0.77422,0,0
0.28283,0.004759,0.27893,0.95991,1,0.77522,0.77522,0,0
0.28386,0.0047914,0.27993,0.95963,1,0.77622,0.77622,0,0
0.2849,0.0048239,0.28092,0.95936,1,0.77722,0.77722,0,0
0.28593,0.0048563,0.28191,0.95908,1,0.77822,0.77822,0,0
0.28696,0.0048887,0.28291,0.9588,1,0.77922,0.77922,0,0
0.288,0.0049211,0.2839,0.95852,1,0.78022,0.78022,0,0
0.28903,0.0049536,0.2849,0.95824,1,0.78122,0.78122,0,0
0.29006,0.004986,0.28589,0.95796,1,0.78222,0.78222,0,0
0.2911,0.0050184,0.28689,0.95768,1,0.78322,0.78322,0,0
0.29213,0.0050509,0.28788,0.9574,1,0.78422,0.78422,0,0
0.29316,0.0050833,0.28888,0.95713,1,0.78521,0.78521,0,0
0.2942,0.0051157,0.28987,0.95685,1,0.78621,0.78621,0,0
0.29523,0.0051481,0.29087,0.95657,1,0.78721,0.78721,0,0
0.29627,0.0051806,0.29186,0.95629,1,0.78821,0.78821,0,0
0.2973,0.005213,0.29286,0.95601,1,0.78921,0.78921,0,0
0.29833,0.0052454,0.29385,0.95573,1,0.79021,0.79021,0,0
0.29937,0.0052778,0.29485,0.95545,1,0.79121,0.79121,0,0
0.3004,0.0053103,0.29584,0.95517,1,0.79221,0.79221,0,0
0.30143,0.0053427,0.29684,0.9549,1,0.79321,0.79321,0,0
0.30256,0.0053755,0.29791,0.95456,1,0.79421,0.79421,0,0
0.30383,0.005416,0.29911,0.95414,1,0.7952,0.7952,0,0
0.3051,0.0054565,0.30031,0.95372,1,0.7962,0.7962,0,0
0.30637,0.0054971,0.3015,0.9533,1,0.7972,0.7972,0,0
0.30764,0.0055376,0.3027,0.95288,1,0.7982,0.7982,0,0
0.30891,0.0055781,0.3039,0.95246,1,0.7992,0.7992,0,0
0.31019,0.0056186,0.3051,0.95203,1,0.8002,0.8002,0,0
0.31146,0.0056591,0.3063,0.95161,1,0.8012,0.8012,0,0
0.31273,0.0056996,0.3075,0.95119,1,0.8022,0.8022,0,0
0.314,0.0057401,0.3087,0.95077,1,0.8032,0.8032,0,0
0.31527,0.0057806,0.3099,0.95035,1,0.80419,0.80419,0,0
0.31654,0.0058212,0.31109,0.94993,1,0.80519,0.80519,0,0
0.31781,0.0058617,0.31229,0.94951,1,0.80619,0.80619,0,0
0.31908,0.0059022,0.31349,0.94909,1,0.80719,0.80719,0,0
0.32036,0.0059427,0.31469,0.94867,1,0.80819,0.80819,0,0
0.32163,0.0059832,0.31589,0.94824,1,0.80919,0.80919,0,0
0.3229,0.0060237,0.31709,0.94782,1,0.81019,0.81019,0,0
0.32417,0.0060642,0.31829,0.9474,1,0.81119,0.81119,0,0
0.32544,0.0061047,0.31948,0.94698,1,0.81219,0.81219,0,0
0.32671,0.0061453,0.32068,0.94656,1,0.81319,0.81319,0,0
0.32798,0.0061858,0.32188,0.94614,1,0.81419,0.81419,0,0
0.32925,0.0062263,0.32308,0.94572,1,0.81518,0.81518,0,0
0.33053,0.0062668,0.32428,0.9453,1,0.81618,0.81618,0,0
0.3318,0.0063073,0.32548,0.94487,1,0.81718,0.81718,0,0
0.33307,0.0063478,0.32668,0.94445,1,0.81818,0.81818,0,0
0.33434,0.0063883,0.32787,0.94403,1,0.81918,0.81918,0,0
0.33561,0.0064288,0.32907,0.94361,1,0.82018,0.82018,0,0
0.33688,0.0064694,0.33027,0.94319,1,0.82118,0.82118,0,0
0.33815,0.0065099,0.33147,0.94277,1,0.82218,0.82218,0,0
0.33943,0.0065504,0.33267,0.94235,1,0.82318,0.82318,0,0
0.3407,0.0065909,0.33387,0.94193,1,0.82418,0.82418,0,0
0.34197,0.0066314,0.33507,0.9415,1,0.82517,0.82517,0,0
0.34324,0.0066719,0.33626,0.94108,1,0.82617,0.82617,0,0
0.34451,0.0067124,0.33746,0.94066,1,0.82717,0.82717,0,0
0.34578,0.0067529,0.33866,0.94024,1,0.82817,0.82817,0,0
0.34705,0.0067935,0.33986,0.93982,1,0.82917,0.82917,0,0
0.34832,0.006834,0.34106,0.9394,1,0.83017,0.83017,0,0
0.3496,0.0068745,0.34226,0.93898,1,0.83117,0.83117,0,0
0.35087,0.006915,0.34346,0.93856,1,0.83217,0.83217,0,0
0.35214,0.0069555,0.34465,0.93814,1,0.83317,0.83317,0,0
0.35341,0.006996,0.34585,0.93771,1,0.83417,0.83417,0,0
0.35468,0.0070365,0.34705,0.93729,1,0.83516,0.83516,0,0
0.35595,0.007077,0.34825,0.93687,1,0.83616,0.83616,0,0
0.35722,0.0071176,0.34945,0.93645,1,0.83716,0.83716,0,0
0.35849,0.0071581,0.35065,0.93603,1,0.83816,0.83816,0,0
0.35977,0.0071986,0.35185,0.93561,1,0.83916,0.83916,0,0
0.36104,0.0072391,0.35305,0.93519,1,0.84016,0.84016,0,0
0.36231,0.0072796,0.35424,0.93477,1,0.84116,0.84116,0,0
0.36358,0.0073201,0.35544,0.93434,1,0.84216,0.84216,0,0
0.36485,0.0073606,0.35664,0.93392,1,0.84316,0.84316,0,0
0.36612,0.0074011,0.35784,0.9335,1,0.84416,0.84416,0,0
0.36739,0.0074417,0.35904,0.93308,1,0.84515,0.84515,0,0
0.36866,0.0074822,0.36024,0.93266,1,0.84615,0.84615,0,0
0.36994,0.0075227,0.36144,0.93224,1,0.84715,0.84715,0,0
0.37121,0.0075632,0.36263,0.93182,1,0.84815,0.84815,0,0
0.37248,0.0076037,0.36383,0.9314,1,0.84915,0.84915,0,0
0.37381,0.007643,0.36508,0.93093,1,0.85015,0.85015,0,0
0.37537,0.0076965,0.36651,0.9303,1,0.85115,0.85115,0,0
0.37693,0.0077501,0.36793,0.92967,1,0.85215,0.85215,0,0
0.3785,0.0078036,0.36936,0.92904,1,0.85315,0.85315,0,0
0.38006,0.0078571,0.37079,0.9284,1,0.85414,0.85414,0,0
0.38162,0.0079107,0.37221,0.92777,1,0.85514,0.85514,0,0
0.38318,0.0079642,0.37364,0.92714,1,0.85614,0.85614,0,0
0.38474,0.0080178,0.37507,0.92651,1,0.85714,0.85714,0,0
0.3863,0.0080713,0.37649,0.92588,1,0.85814,0.85814,0,0
0.38786,0.0081249,0.37792,0.92525,1,0.85914,0.85914,0,0
0.38943,0.0081784,0.37935,0.92462,1,0.86014,0.86014,0,0
0.39099,0.0082319,0.38077,0.92399,1,0.86114,0.86114,0,0
0.39255,0.0082855,0.3822,0.92335,1,0.86214,0.86214,0,0
0.39411,0.008339,0.38363,0.92272,1,0.86314,0.86314,0,0
0.39567,0.0083926,0.38505,0.92209,1,0.86414,0.86414,0,0
0.39723,0.0084461,0.38648,0.92146,1,0.86513,0.86513,0,0
0.39879,0.0084996,0.38791,0.92083,1,0.86613,0.86613,0,0
0.40035,0.0085532,0.38933,0.9202,1,0.86713,0.86713,0,0
0.40192,0.0086067,0.39076,0.91957,1,0.86813,0.86813,0,0
0.40348,0.0086603,0.39219,0.91894,1,0.86913,0.86913,0,0
0.40504,0.0087138,0.39361,0.9183,1,0.87013,0.87013,0,0
0.4066,0.0087673,0.39504,0.91767,1,0.87113,0.87113,0,0
0.40816,0.0088209,0.39647,0.91704,1,0.87213,0.87213,0,0
0.40972,0.0088744,0.39789,0.91641,1,0.87313,0.87313,0,0
0.41128,0.008928,0.39932,0.91578,1,0.87413,0.87413,0,0
0.41285,0.0089815,0.40075,0.91515,1,0.87512,0.87512,0,0
0.41441,0.009035,0.40217,0.91452,1,0.87612,0.87612,0,0
0.41597,0.0090886,0.4036,0.91389,1,0.87712,0.87712,0,0
0.41753,0.0091421,0.40503,0.91325,1,0.87812,0.87812,0,0
0.41909,0.0091957,0.40645,0.91262,1,0.87912,0.87912,0,0
0.42065,0.0092492,0.40788,0.91199,1,0.88012,0.88012,0,0
0.42221,0.0093028,0.40931,0.91136,1,0.88112,0.88112,0,0
0.42377,0.0093563,0.41073,0.91073,1,0.88212,0.88212,0,0
0.42534,0.0094098,0.41216,0.9101,1,0.88312,0.88312,0,0
0.4269,0.0094634,0.41359,0.90947,1,0.88412,0.88412,0,0
0.42846,0.0095169,0.41501,0.90884,1,0.88511,0.88511,0,0
0.43002,0.0095705,0.41644,0.9082,1,0.88611,0.88611,0,0
0.43158,0.009624,0.41787,0.90757,1,0.88711,0.88711,0,0
0.43314,0.0096775,0.41929,0.90694,1,0.88811,0.88811,0,0
0.4347,0.0097311,0.42072,0.90631,1,0.88911,0.88911,0,0
0.43627,0.0097846,0.42215,0.90568,1,0.89011,0.89011,0,0
0.43783,0.0098382,0.42357,0.90505,1,0.89111,0.89111,0,0
0.43939,0.0098917,0.425,0.90442,1,0.89211,0.89211,0,0
0.44095,0.0099452,0.42643,0.90379,1,0.89311,0.89311,0,0
0.44251,0.0099988,0.42785,0.90315,1,0.89411,0.89411,0,0
0.44407,0.010052,0.42928,0.90252,1,0.8951,0.8951,0,0
0.44563,0.010106,0.43071,0.90189,1,0.8961,0.8961,0,0
0.44719,0.010159,0.43213,0.90126,1,0.8971,0.8971,0,0
0.44876,0.010213,0.43356,0.90063,1,0.8981,0.8981,0,0
0.45032,0.010266,0.43499,0.9,1,0.8991,0.8991,0,0
0.45188,0.01032,0.43642,0.89937,1,0.9001,0.9001,0,0
0.45344,0.010374,0.43784,0.89874,1,0.9011,0.9011,0,0
0.455,0.010427,0.43927,0.89811,1,0.9021,0.9021,0,0
0.45656,0.010481,0.4407,0.89747,1,0.9031,0.9031,0,0
0.45812,0.010534,0.44212,0.89684,1,0.90409,0.90409,0,0
0.45979,0.01059,0.44362,0.89612,1,0.90509,0.90509,0,0
0.46168,0.010658,0.44527,0.8952,1,0.90609,0.90609,0,0
0.46358,0.010727,0.44693,0.89429,1,0.90709,0.90709,0,0
0.46547,0.010795,0.44859,0.89337,1,0.90809,0.90809,0,0
0.46737,0.010863,0.45024,0.89245,1,0.90909,0.90909,0,0
0.46926,0.010931,0.4519,0.89153,1,0.91009,0.91009,0,0
0.47116,0.011,0.45355,0.89061,1,0.91109,0.91109,0,0
0.47306,0.011068,0.45521,0.88969,1,0.91209,0.91209,0,0
0.47495,0.011136,0.45686,0.88877,1,0.91309,0.91309,0,0
0.47685,0.011205,0.45852,0.88785,1,0.91409,0.91409,0,0
0.47874,0.011273,0.46018,0.88693,1,0.91508,0.91508,0,0
0.48064,0.011341,0.46183,0.88601,1,0.91608,0.91608,0,0
0.48253,0.011409,0.46349,0.88509,1,0.91708,0.91708,0,0
0.48443,0.011478,0.46514,0.88418,1,0.91808,0.91808,0,0
0.48632,0.011546,0.4668,0.88326,1,0.91908,0.91908,0,0
0.48822,0.011614,0.46845,0.88234,1,0.92008,0.92008,0,0
0.49011,0.011682,0.47011,0.88142,1,0.92108,0.92108,0,0
0.49201,0.01175,0.47177,0.8805,1,0.92208,0.92208,0,0
0.49391,0.011819,0.47342,0.87958,1,0.92308,0.92308,0,0
0.4958,0.011887,0.47508,0.87866,1,0.92408,0.92408,0,0
0.4977,0.011955,0.47673,0.87774,1,0.92507,0.92507,0,0
0.49959,0.012023,0.47839,0.87682,1,0.92607,0.92607,0,0
0.50149,0.012092,0.48004,0.8759,1,0.92707,0.92707,0,0
0.50338,0.01216,0.4817,0.87498,1,0.92807,0.92807,0,0
0.50528,0.012228,0.48336,0.87406,1,0.92907,0.92907,0,0
0.50717,0.012296,0.48501,0.87315,1,0.93007,0.93007,0,0
0.50907,0.012364,0.48667,0.87223,1,0.93107,0.93107,0,0
0.51097,0.012433,0.48832,0.87131,1,0.93207,0.93207,0,0
0.51286,0.012501,0.48998,0.87039,1,0.93307,0.93307,0,0
0.51476,0.012569,0.49163,0.86947,1,0.93406,0.93406,0,0
0.51665,0.012637,0.49329,0.86855,1,0.93506,0.93506,0,0
0.51855,0.012706,0.49495,0.86763,1,0.93606,0.93606,0,0
0.52044,0.012774,0.4966,0.86671,1,0.93706,0.93706,0,0
0.52234,0.012842,0.49826,0.86579,1,0.93806,0.93806,0,0
0.52423,0.01291,0.49991,0.86487,1,0.93906,0.93906,0,0
0.52613,0.012978,0.50157,0.86395,1,0.94006,0.94006,0,0
0.52803,0.013047,0.50323,0.86304,1,0.94106,0.94106,0,0
0.52992,0.013115,0.50488,0.86212,1,0.94206,0.94206,0,0
0.53182,0.013183,0.50654,0.8612,1,0.94306,0.94306,0,0
0.53371,0.013251,0.50819,0.86028,1,0.94406,0.94406,0,0
0.53561,0.01332,0.50985,0.85936,1,0.94505,0.94505,0,0
0.5375,0.013388,0.5115,0.85844,1,0.94605,0.94605,0,0
0.5394,0.013456,0.51316,0.85752,1,0.94705,0.94705,0,0
0.54129,0.013524,0.51482,0.8566,1,0.94805,0.94805,0,0
0.54319,0.013592,0.51647,0.85568,1,0.94905,0.94905,0,0
0.54509,0.013661,0.51813,0.85476,1,0.95005,0.95005,0,0
0.54698,0.013729,0.51978,0.85384,1,0.95105,0.95105,0,0
0.54888,0.013797,0.52144,0.85293,1,0.95205,0.95205,0,0
0.55077,0.013865,0.52309,0.85201,1,0.95305,0.95305,0,0
0.55267,0.013934,0.52475,0.85109,1,0.95404,0.95404,0,0
0.55474,0.014015,0.5265,0.84999,1,0.95504,0.95504,0,0
0.55701,0.014095,0.52837,0.8487,1,0.95604,0.95604,0,0
0.55929,0.014174,0.53024,0.84741,1,0.95704,0.95704,0,0
0.56156,0.014254,0.53211,0.84611,1,0.95804,0.95804,0,0
0.56383,0.014334,0.53397,0.84482,1,0.95904,0.95904,0,0
0.56611,0.014413,0.53584,0.84353,1,0.96004,0.96004,0,0
0.56838,0.014493,0.53771,0.84223,1,0.96104,0.96104,0,0
0.57065,0.014573,0.53957,0.84094,1,0.96204,0.96204,0,0
0.57293,0.014652,0.54144,0.83965,1,0.96304,0.96304,0,0
0.5752,0.014732,0.54331,0.83835,1,0.96404,0.96404,0,0
0.57747,0.014812,0.54517,0.83706,1,0.96503,0.96503,0,0
0.57975,0.014891,0.54704,0.83577,1,0.96603,0.96603,0,0
0.58202,0.014971,0.54891,0.83447,1,0.96703,0.96703,0,0
0.58429,0.015051,0.55078,0.83318,1,0.96803,0.96803,0,0
0.58657,0.01513,0.55264,0.83189,1,0.96903,0.96903,0,0
0.58884,0.01521,0.55451,0.83059,1,0.97003,0.97003,0,0
0.59112,0.01529,0.55638,0.8293,1,0.97103,0.97103,0,0
0.59339,0.015369,0.55824,0.82801,1,0.97203,0.97203,0,0
0.59566,0.015449,0.56011,0.82672,1,0.97303,0.97303,0,0
0.59794,0.015529,0.56198,0.82542,1,0.97403,0.97403,0,0
0.60021,0.015608,0.56384,0.82413,1,0.97502,0.97502,0,0
0.60248,0.015688,0.56571,0.82284,1,0.97602,0.97602,0,0
0.60476,0.015768,0.56758,0.82154,1,0.97702,0.97702,0,0
0.60703,0.015847,0.56945,0.82025,1,0.97802,0.97802,0,0
0.6093,0.015927,0.57131,0.81896,1,0.97902,0.97902,0,0
0.61158,0.016007,0.57318,0.81766,1,0.98002,0.98002,0,0
0.61385,0.016086,0.57505,0.81637,1,0.98102,0.98102,0,0
0.61612,0.016166,0.57691,0.81508,1,0.98202,0.98202,0,0
0.6184,0.016246,0.57878,0.81378,1,0.98302,0.98302,0,0
0.62067,0.016325,0.58065,0.81249,1,0.98401,0.98401,0,0
0.62294,0.016405,0.58252,0.8112,1,0.98501,0.98501,0,0
0.62522,0.016485,0.58438,0.80991,1,0.98601,0.98601,0,0
0.62749,0.016564,0.58625,0.80861,1,0.98701,0.98701,0,0
0.62976,0.016644,0.58812,0.80732,1,0.98801,0.98801,0,0
